Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
SERVICIO DE IMPUESTOS INTERNOS,,,,,,,,,,,,
SUBDIRECCIÓN DE AVALUACIONES,,,,,,,,,,,,
DEPARTAMENTO DE TASACIONES,,,,,,,,,,,,
TASACIÓN DE VEHÍCULOS DE PASAJEROS Y CARGA AJENA 2026,,,,,,,,,,,,
POR RESOLUCIÓN EXENTA SII N° 07  DEL 14 DE ENERO DE 2026,,,,,,,,,,,,
,,,,,,,,,,,,
Código SII,Año,Tipo,Marca,Modelo,Versión,Cilindrada (CC),Carga (KG),Pasajeros (cantidad),Transmisión,Tracción,País,Tasación 2026
CA1250023,2015,Camión,JMC,CARRYING,2.3T PICK UP DOBLE CABINA,,,,,,,6.056.164 
CA1250024,2014,Camión,JMC,CARRYING,2.5T CHASSIS CABINA SIMPLE,,,,,,,5.239.059 
CA1250024,2015,Camión,JMC,CARRYING,2.5T CHASSIS CABINA SIMPLE,,,,,,,5.579.058 
CA1250025,2014,Camión,JMC,CARRYING,2.5T PICK UP CABINA SIMPLE,,,,,,,5.463.074 
CA1250025,2015,Camión,JMC,CARRYING,2.5T PICK UP CABINA SIMPLE,,,,,,,5.817.609 
CA1250026,2014,Camión,JMC,CONVEY,MAX 5.0 CHASSIS CABINA SIMPLE,,,,,,,7.544.246 
CA1250026,2015,Camión,JMC,CONVEY,MAX 5.0 CHASSIS CABINA SIMPLE,,,,,,,8.033.844 
CA1250027,2014,Camión,JMC,CONVEY,MAX 5.0 PICK UP CABINA SIMPLE,,,,,,,7.753.808 
CA1250027,2015,Camión,JMC,CONVEY,MAX 5.0 PICK UP CABINA SIMPLE,,,,,,,8.257.004 
CA1250027,2016,Camión,JMC,CONVEY,MAX 5.0 PICK UP CABINA SIMPLE,,,,,,,9.139.415 
CA1250028,2014,Camión,JMC,CONVEY,MAX 6.0 CHASSIS CABINA SIMPLE,,,,,,,8.259.648 
CA1250028,2015,Camión,JMC,CONVEY,MAX 6.0 CHASSIS CABINA SIMPLE,,,,,,,8.795.673 
CA1250028,2016,Camión,JMC,CONVEY,MAX 6.0 CHASSIS CABINA SIMPLE,,,,,,,9.624.898 
CA1250029,2014,Camión,JMC,CONVEY,MAX 6.0 PICK UP CABINA SIMPLE,,,,,,,8.483.662 
CA1250029,2015,Camión,JMC,CONVEY,MAX 6.0 PICK UP CABINA SIMPLE,,,,,,,9.034.225 
CA1250029,2016,Camión,JMC,CONVEY,MAX 6.0 PICK UP CABINA SIMPLE,,,,,,,9.879.200 
CA1250030,2014,Camión,JMC,CONVEY,MAX 7.0 CHASSIS CABINA SIMPLE,,,,,,,8.628.189 
CA1250030,2015,Camión,JMC,CONVEY,MAX 7.0 CHASSIS CABINA SIMPLE,,,,,,,9.188.130 
CA1250030,2016,Camión,JMC,CONVEY,MAX 7.0 CHASSIS CABINA SIMPLE,,,,,,,10.110.382 
CA1250031,2014,Camión,JMC,CONVEY,MAX 7.0 PICK UP CABINA SIMPLE,,,,,,,8.823.298 
CA1250031,2015,Camión,JMC,CONVEY,MAX 7.0 PICK UP CABINA SIMPLE,,,,,,,9.395.903 
CA1250031,2016,Camión,JMC,CONVEY,MAX 7.0 PICK UP CABINA SIMPLE,,,,,,,10.395.507 
CA1250032,2016,Camión,JMC,CONVEY,MAX 4.0T PU,,,,,,,8.845.377 
CA1250033,2020,Camión,JMC,CARRYING,PLUS 2.5 CS AC,2.700,2.500,2,Mecánica,4X2,CHINA,9.792.196 
CA1250033,2021,Camión,JMC,CARRYING,PLUS 2.5 CS AC,2.700,2.500,2,Mecánica,4X2,CHINA,10.560.086 
CA1250033,2022,Camión,JMC,CARRYING,PLUS 2.5 CS AC,2.700,2.500,2,Mecánica,4X2,CHINA,11.522.869 
CA1250033,2023,Camión,JMC,CARRYING,PLUS 2.5 CS AC,2.700,2.500,2,Mecánica,4X2,CHINA,12.295.173 
CA1250033,2024,Camión,JMC,CARRYING,PLUS 2.5 CS AC,2.700,2.500,2,Mecánica,4X2,CHINA,12.684.202 
CA1250033,2025,Camión,JMC,CARRYING,PLUS 2.5 CS AC,2.700,2.500,2,Mecánica,4X2,CHINA,13.167.392 
CA1250034,2020,Camión,JMC,CARRYING,PLUS 2.5 DC AC,2.700,2.500,5,Mecánica,4X2,CHINA,10.536.163 
CA1250034,2021,Camión,JMC,CARRYING,PLUS 2.5 DC AC,2.700,2.500,5,Mecánica,4X2,CHINA,11.389.458 
CA1250034,2022,Camión,JMC,CARRYING,PLUS 2.5 DC AC,2.700,2.500,5,Mecánica,4X2,CHINA,12.577.814 
CA1250034,2023,Camión,JMC,CARRYING,PLUS 2.5 DC AC,2.700,2.500,5,Mecánica,4X2,CHINA,12.800.975 
CA1250034,2024,Camión,JMC,CARRYING,PLUS 2.5 DC AC,2.700,2.500,5,Mecánica,4X2,CHINA,13.206.008 
CA1250034,2025,Camión,JMC,CARRYING,PLUS 2.5 DC AC,2.700,2.500,5,Mecánica,4X2,CHINA,13.709.076 
CA1250035,2020,Camión,JMC,CARRYING,PLUS 3.5 CS AC,2.700,3.500,2,Mecánica,4X2,CHINA,10.771.383 
CA1250035,2021,Camión,JMC,CARRYING,PLUS 3.5 CS AC,2.700,3.500,2,Mecánica,4X2,CHINA,11.616.059 
CA1250035,2022,Camión,JMC,CARRYING,PLUS 3.5 CS AC,2.700,3.500,2,Mecánica,4X2,CHINA,12.675.117 
CA1250035,2023,Camión,JMC,CARRYING,PLUS 3.5 CS AC,2.700,3.500,2,Mecánica,4X2,CHINA,13.524.649 
CA1250035,2024,Camión,JMC,CARRYING,PLUS 3.5 CS AC,2.700,3.500,2,Mecánica,4X2,CHINA,13.952.579 
CA1250035,2025,Camión,JMC,CARRYING,PLUS 3.5 CS AC,2.700,3.500,2,Mecánica,4X2,CHINA,14.484.087 
CA1250036,2020,Camión,JMC,CARRYING,PLUS 3.5 DC AC,2.700,3.500,5,Mecánica,4X2,CHINA,11.854.450 
CA1250036,2021,Camión,JMC,CARRYING,PLUS 3.5 DC AC,2.700,3.500,5,Mecánica,4X2,CHINA,12.784.059 
CA1250036,2022,Camión,JMC,CARRYING,PLUS 3.5 DC AC,2.700,3.500,5,Mecánica,4X2,CHINA,13.949.607 
CA1250036,2023,Camión,JMC,CARRYING,PLUS 3.5 DC AC,2.700,3.500,5,Mecánica,4X2,CHINA,14.884.560 
CA1250036,2024,Camión,JMC,CARRYING,PLUS 3.5 DC AC,2.700,3.500,5,Mecánica,4X2,CHINA,15.355.519 
CA1250036,2025,Camión,JMC,CARRYING,PLUS 3.5 DC AC,2.700,3.500,5,Mecánica,4X2,CHINA,15.940.470 
CA1250037,2020,Camión,JMC,CONQUER,4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,8.829.471 
CA1250037,2021,Camión,JMC,CONQUER,4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,9.413.382 
CA1250037,2022,Camión,JMC,CONQUER,4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,10.053.591 
CA1250037,2023,Camión,JMC,CONQUER,4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,10.727.419 
CA1250037,2024,Camión,JMC,CONQUER,4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,11.066.843 
CA1250037,2025,Camión,JMC,CONQUER,4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,11.488.422 
CA1250038,2020,Camión,JMC,CONQUER,4.5 CS AC,2.900,4.500,2,Mecánica,4X2,CHINA,9.711.450 
CA1250038,2021,Camión,JMC,CONQUER,4.5 CS AC,2.900,4.500,2,Mecánica,4X2,CHINA,10.189.156 
CA1250038,2022,Camión,JMC,CONQUER,4.5 CS AC,2.900,4.500,2,Mecánica,4X2,CHINA,11.013.432 
CA1250038,2023,Camión,JMC,CONQUER,4.5 CS AC,2.900,4.500,2,Mecánica,4X2,CHINA,11.208.838 
CA1250038,2024,Camión,JMC,CONQUER,4.5 CS AC,2.900,4.500,2,Mecánica,4X2,CHINA,11.563.494 
CA1250038,2025,Camión,JMC,CONQUER,4.5 CS AC,2.900,4.500,2,Mecánica,4X2,CHINA,12.003.993 
CA1250039,2020,Camión,JMC,CONQUER,5.5 CS AC,2.900,5.500,2,Mecánica,4X2,CHINA,12.811.584 
CA1250039,2021,Camión,JMC,CONQUER,5.5 CS AC,2.900,5.500,2,Mecánica,4X2,CHINA,13.382.382 
CA1250039,2022,Camión,JMC,CONQUER,5.5 CS AC,2.900,5.500,2,Mecánica,4X2,CHINA,13.965.998 
CA1250039,2023,Camión,JMC,CONQUER,5.5 CS AC,2.900,5.500,2,Mecánica,4X2,CHINA,14.563.021 
CA1250039,2024,Camión,JMC,CONQUER,5.5 CS AC,2.900,5.500,2,Mecánica,4X2,CHINA,15.174.081 
CA1250039,2025,Camión,JMC,CONQUER,5.5 CS AC,2.900,5.500,2,Mecánica,4X2,CHINA,15.799.855 
CA1250040,2020,Camión,JMC,CONQUER,KING CAB 4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,9.080.427 
CA1250040,2021,Camión,JMC,CONQUER,KING CAB 4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,9.527.093 
CA1250040,2022,Camión,JMC,CONQUER,KING CAB 4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,10.297.810 
CA1250040,2023,Camión,JMC,CONQUER,KING CAB 4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,10.480.518 
CA1250040,2024,Camión,JMC,CONQUER,KING CAB 4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,10.812.130 
CA1250040,2025,Camión,JMC,CONQUER,KING CAB 4.0T AC,2.700,4.000,2,Mecánica,4X2,CHINA,11.224.007 
CA1250041,2023,Camión,JMC,CONQUER,7.0 CS AC EURO VI,2.900,7.000,3,Mecánica,4X2,CHINA,17.925.011 
CA1250041,2024,Camión,JMC,CONQUER,7.0 CS AC EURO VI,2.900,7.000,3,Mecánica,4X2,CHINA,18.677.139 
CA1250041,2025,Camión,JMC,CONQUER,7.0 CS AC EURO VI,2.900,7.000,3,Mecánica,4X2,CHINA,19.447.378 
CA1250042,2023,Camión,JMC,CONQUER,6.0 EV AC,0,6.000,3,Automática,4X2,CHINA,48.789.873 
CA1250042,2024,Camión,JMC,CONQUER,6.0 EV AC,0,6.000,3,Automática,4X2,CHINA,50.837.083 
CA1250042,2025,Camión,JMC,CONQUER,6.0 EV AC,0,6.000,3,Automática,4X2,CHINA,52.933.587 
CA1250043,2024,Camión,JMC,CARRYING,PLUS 3.0 CS AC,2.800,3.000,3,Mecánica,4X2,CHINA,12.819.053 
CA1250043,2025,Camión,JMC,CARRYING,PLUS 3.0 CS AC,2.800,3.000,3,Mecánica,4X2,CHINA,13.976.093 
CA1250044,2024,Camión,JMC,CARRYING,PLUS 3.0 DC AC,2.800,3.000,6,Mecánica,4X2,CHINA,12.254.866 
CA1250044,2025,Camión,JMC,CARRYING,PLUS 3.0 DC AC,2.800,3.000,6,Mecánica,4X2,CHINA,12.760.252 
CA1250045,2024,Camión,JMC,CARRYING,PLUS 4.0 CS AC,2.800,4.000,3,Mecánica,4X2,CHINA,13.422.552 
CA1250045,2025,Camión,JMC,CARRYING,PLUS 4.0 CS AC,2.800,4.000,3,Mecánica,4X2,CHINA,13.976.093 
CA1250046,2024,Camión,JMC,CARRYING,PLUS 4.0 DC AC,2.800,4.000,6,Mecánica,4X2,CHINA,13.422.552 
CA1250046,2025,Camión,JMC,CARRYING,PLUS 4.0 DC AC,2.800,4.000,6,Mecánica,4X2,CHINA,13.976.093 
CA1250047,2025,Camión,JMC,CONQUER,5.5T SC PK E6,2.900,5.500,3,Mecánica,4X2,CHINA,16.407.775 
CA1260001,1990,Camión,KAMAZ,43101,SIN VERSION,,,,,,,1.844.845 
CA1260001,1991,Camión,KAMAZ,43101,SIN VERSION,,,,,,,1.922.279 
CA1260001,1992,Camión,KAMAZ,43101,SIN VERSION,,,,,,,2.036.700 
CA1260001,1993,Camión,KAMAZ,43101,SIN VERSION,,,,,,,2.158.749 
CA1260001,1994,Camión,KAMAZ,43101,SIN VERSION,,,,,,,2.311.312 
CA1260001,1995,Camión,KAMAZ,43101,SIN VERSION,,,,,,,2.448.617 
CA1260001,1996,Camión,KAMAZ,43101,SIN VERSION,,,,,,,2.593.551 
CA1260001,1997,Camión,KAMAZ,43101,SIN VERSION,,,,,,,2.738.486 
CA1260002,1990,Camión,KAMAZ,4325 y 5325,11 TON 4X2,,,,,,,1.098.122 
CA1260002,1991,Camión,KAMAZ,4325 y 5325,11 TON 4X2,,,,,,,1.144.214 
CA1260002,1992,Camión,KAMAZ,4325 y 5325,11 TON 4X2,,,,,,,1.212.868 
CA1260002,1993,Camión,KAMAZ,4325 y 5325,11 TON 4X2,,,,,,,1.304.404 
CA1260002,1994,Camión,KAMAZ,4325 y 5325,11 TON 4X2,,,,,,,1.403.569 
CA1260002,1995,Camión,KAMAZ,4325 y 5325,11 TON 4X2,,,,,,,1.495.107 
CA1260002,1996,Camión,KAMAZ,4325 y 5325,11 TON 4X2,,,,,,,1.601.899 
CA1260002,1997,Camión,KAMAZ,4325 y 5325,11 TON 4X2,,,,,,,1.701.065 
CA1260002,1998,Camión,KAMAZ,4325 y 5325,11 TON 4X2,,,,,,,1.815.487 
CA1260003,1990,Camión,KAMAZ,53212,DOBLE PUENTE 10 TON,,,,,,,1.105.443 
CA1260003,1991,Camión,KAMAZ,53212,DOBLE PUENTE 10 TON,,,,,,,1.151.842 
CA1260003,1992,Camión,KAMAZ,53212,DOBLE PUENTE 10 TON,,,,,,,1.220.495 
CA1260003,1993,Camión,KAMAZ,53212,DOBLE PUENTE 10 TON,,,,,,,1.319.660 
CA1260003,1994,Camión,KAMAZ,53212,DOBLE PUENTE 10 TON,,,,,,,1.403.569 
CA1260003,1995,Camión,KAMAZ,53212,DOBLE PUENTE 10 TON,,,,,,,1.495.107 
CA1260003,1996,Camión,KAMAZ,53212,DOBLE PUENTE 10 TON,,,,,,,1.609.528 
CA1260003,1997,Camión,KAMAZ,53212,DOBLE PUENTE 10 TON,,,,,,,1.784.974 
CA1260003,1998,Camión,KAMAZ,53212,DOBLE PUENTE 10 TON,,,,,,,1.937.536 
CA1260004,1990,Camión,KAMAZ,54112,DOBLE PUENTE CON 5¦ RUEDA 11 TON,,,,,,,1.222.575 
CA1260004,1991,Camión,KAMAZ,54112,DOBLE PUENTE CON 5¦ RUEDA 11 TON,,,,,,,1.273.891 
CA1260004,1992,Camión,KAMAZ,54112,DOBLE PUENTE CON 5¦ RUEDA 11 TON,,,,,,,1.342.544 
CA1260004,1993,Camión,KAMAZ,54112,DOBLE PUENTE CON 5¦ RUEDA 11 TON,,,,,,,1.411.197 
CA1260004,1994,Camión,KAMAZ,54112,DOBLE PUENTE CON 5¦ RUEDA 11 TON,,,,,,,1.594.271 
CA1260004,1995,Camión,KAMAZ,54112,DOBLE PUENTE CON 5¦ RUEDA 11 TON,,,,,,,1.685.808 
CA1260004,1996,Camión,KAMAZ,54112,DOBLE PUENTE CON 5¦ RUEDA 11 TON,,,,,,,1.784.974 
CA1260004,1997,Camión,KAMAZ,54112,DOBLE PUENTE CON 5¦ RUEDA 11 TON,,,,,,,1.998.561 
CA1260004,1998,Camión,KAMAZ,54112,DOBLE PUENTE CON 5¦ RUEDA 11 TON,,,,,,,2.166.379 
CA1260005,1990,Camión,KAMAZ,55102,DOBLE PUENTE 7 TON,,,,,,,1.222.575 
CA1260005,1991,Camión,KAMAZ,55102,DOBLE PUENTE 7 TON,,,,,,,1.273.891 
CA1260005,1992,Camión,KAMAZ,55102,DOBLE PUENTE 7 TON,,,,,,,1.350.172 
CA1260005,1993,Camión,KAMAZ,55102,DOBLE PUENTE 7 TON,,,,,,,1.411.197 
CA1260005,1994,Camión,KAMAZ,55102,DOBLE PUENTE 7 TON,,,,,,,1.601.899 
CA1260005,1995,Camión,KAMAZ,55102,DOBLE PUENTE 7 TON,,,,,,,1.701.065 
CA1260005,1996,Camión,KAMAZ,55102,DOBLE PUENTE 7 TON,,,,,,,1.861.255 
CA1260005,1997,Camión,KAMAZ,55102,DOBLE PUENTE 7 TON,,,,,,,2.059.585 
CA1260005,1998,Camión,KAMAZ,55102,DOBLE PUENTE 7 TON,,,,,,,2.196.890 
CA1260006,1990,Camión,KAMAZ,55111,TOLVA DOBLE PUENTE,,,,,,,1.222.575 
CA1260006,1991,Camión,KAMAZ,55111,TOLVA DOBLE PUENTE,,,,,,,1.273.891 
CA1260006,1992,Camión,KAMAZ,55111,TOLVA DOBLE PUENTE,,,,,,,1.350.172 
CA1260006,1993,Camión,KAMAZ,55111,TOLVA DOBLE PUENTE,,,,,,,1.418.824 
CA1260006,1994,Camión,KAMAZ,55111,TOLVA DOBLE PUENTE,,,,,,,1.601.899 
CA1260006,1995,Camión,KAMAZ,55111,TOLVA DOBLE PUENTE,,,,,,,1.708.694 
CA1260006,1996,Camión,KAMAZ,55111,TOLVA DOBLE PUENTE,,,,,,,1.861.255 
CA1260006,1997,Camión,KAMAZ,55111,TOLVA DOBLE PUENTE,,,,,,,2.105.353 
CA1260006,1998,Camión,KAMAZ,55111,TOLVA DOBLE PUENTE,,,,,,,2.242.659 
CA1260007,1994,Camión,KAMAZ,54112-T,TOLVA 8-10 M3 2 EJES,,,,,,,1.435.046 
CA1260007,1995,Camión,KAMAZ,54112-T,TOLVA 8-10 M3 2 EJES,,,,,,,1.495.107 
CA1260007,1996,Camión,KAMAZ,54112-T,TOLVA 8-10 M3 2 EJES,,,,,,,1.609.528 
CA1260007,1997,Camión,KAMAZ,54112-T,TOLVA 8-10 M3 2 EJES,,,,,,,1.807.858 
CA1260007,1998,Camión,KAMAZ,54112-T,TOLVA 8-10 M3 2 EJES,,,,,,,1.983.304 
CA1260008,2005,Camión,KAMAZ,6520,TOLVA 6X4,,,,,,,7.195.867 
CA1260008,2006,Camión,KAMAZ,6520,TOLVA 6X4,,,,,,,7.528.248 
CA1260008,2007,Camión,KAMAZ,6520,TOLVA 6X4,,,,,,,9.475.218 
CA1310001,1977,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,938.977 
CA1310001,1978,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,976.397 
CA1310001,1979,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,1.029.792 
CA1310001,1980,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,1.167.097 
CA1310001,1981,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,1.197.610 
CA1310001,1982,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,1.266.263 
CA1310001,1983,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,1.418.824 
CA1310001,1984,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,1.609.528 
CA1310001,1985,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,1.762.089 
CA1310001,1986,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,1.922.279 
CA1310001,1987,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,2.074.841 
CA1310001,1988,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,2.242.659 
CA1310001,1989,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,2.341.825 
CA1310001,1990,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,2.448.617 
CA1310001,1991,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,2.547.784 
CA1310001,1992,Camión,KENWORTH,12 TON,S/ACOPLADO DOBLE PUENTE,,,,,,,2.646.948 
CA1310002,1980,Camión,KENWORTH,C-500,TOLVA,,,,,,,1.195.508 
CA1310002,1981,Camión,KENWORTH,C-500,TOLVA,,,,,,,1.243.378 
CA1310002,1982,Camión,KENWORTH,C-500,TOLVA,,,,,,,1.373.056 
CA1310002,1983,Camión,KENWORTH,C-500,TOLVA,,,,,,,1.479.849 
CA1310002,1984,Camión,KENWORTH,C-500,TOLVA,,,,,,,1.655.296 
CA1310002,1985,Camión,KENWORTH,C-500,TOLVA,,,,,,,1.853.627 
CA1310003,1986,Camión,KENWORTH,C-520,SIN VERSION,,,,,,,2.744.324 
CA1310004,1995,Camión,KENWORTH,T-300 L,4X2,,,,,,,2.139.745 
CA1310004,1996,Camión,KENWORTH,T-300 L,4X2,,,,,,,2.227.403 
CA1310004,1997,Camión,KENWORTH,T-300 L,4X2,,,,,,,2.349.451 
CA1310005,1995,Camión,KENWORTH,T-300 L,4X2 11 TON,,,,,,,2.777.271 
CA1310005,1996,Camión,KENWORTH,T-300 L,4X2 11 TON,,,,,,,2.891.047 
CA1310005,1997,Camión,KENWORTH,T-300 L,4X2 11 TON,,,,,,,3.058.865 
CA1310005,1998,Camión,KENWORTH,T-300 L,4X2 11 TON,,,,,,,3.241.939 
CA1310006,1998,Camión,KENWORTH,T-800 B,TOLVA 6X4 MEXIC,,,,,,,5.073.002 
CA1310006,1999,Camión,KENWORTH,T-800 B,TOLVA 6X4 MEXIC,,,,,,,5.286.267 
CA1310006,2000,Camión,KENWORTH,T-800 B,TOLVA 6X4 MEXIC,,,,,,,5.812.606 
CA1310006,2001,Camión,KENWORTH,T-800 B,TOLVA 6X4 MEXIC,,,,,,,6.651.696 
CA1310007,1999,Camión,KENWORTH,C-500,AUT 6X4,,,,,,,5.880.645 
CA1310008,1999,Camión,KENWORTH,T-300,4X2 MEXICO,,,,,,,3.610.407 
CA1310009,1999,Camión,KENWORTH,T-800 B,6X4 MEXICO,,,,,,,5.704.886 
CA1310009,2000,Camión,KENWORTH,T-800 B,6X4 MEXICO,,,,,,,5.942.283 
CA1310010,1999,Camión,KENWORTH,T-800 B,ESPECIAL 6X4 USA,,,,,,,8.744.073 
CA1310011,1999,Camión,KENWORTH,T-800 B,ESPECIAL AUT 6X4 US,,,,,,,15.393.670 
CA1310012,2001,Camión,KENWORTH,T-800 B,18 TON,,,,,,,7.176.569 
CA1310013,2002,Camión,KENWORTH,T-300,6X4,,,,,,,6.934.286 
CA1320001,1989,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,666.196 
CA1320001,1990,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,694.156 
CA1320001,1991,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,762.808 
CA1320001,1992,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,800.949 
CA1320001,1993,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,846.717 
CA1320001,1994,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,915.372 
CA1320001,1995,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,991.651 
CA1320001,1996,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,1.052.677 
CA1320001,1997,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,1.174.725 
CA1320001,1998,Camión,KIA MOTORS,K-3500,3 TON,,,,,,,1.220.495 
CA1320002,1991,Camión,KIA MOTORS,K-2400,2 TON,,,,,,,498.035 
CA1320002,1992,Camión,KIA MOTORS,K-2400,2 TON,,,,,,,518.710 
CA1320002,1993,Camión,KIA MOTORS,K-2400,2 TON,,,,,,,594.992 
CA1320002,1994,Camión,KIA MOTORS,K-2400,2 TON,,,,,,,678.900 
CA1320002,1995,Camión,KIA MOTORS,K-2400,2 TON,,,,,,,747.553 
CA1320002,1996,Camión,KIA MOTORS,K-2400,2 TON,,,,,,,816.206 
CA1320002,1997,Camión,KIA MOTORS,K-2400,2 TON,,,,,,,907.743 
CA1320002,1998,Camión,KIA MOTORS,K-2400,2 TON,,,,,,,968.768 
CA1320003,1991,Camión,KIA MOTORS,K-3600,3.5 TON,,,,,,,790.998 
CA1320003,1992,Camión,KIA MOTORS,K-3600,3.5 TON,,,,,,,823.834 
CA1320003,1993,Camión,KIA MOTORS,K-3600,3.5 TON,,,,,,,907.743 
CA1320003,1994,Camión,KIA MOTORS,K-3600,3.5 TON,,,,,,,968.768 
CA1320003,1995,Camión,KIA MOTORS,K-3600,3.5 TON,,,,,,,1.037.420 
CA1320003,1996,Camión,KIA MOTORS,K-3600,3.5 TON,,,,,,,1.090.816 
CA1320003,1997,Camión,KIA MOTORS,K-3600,3.5 TON,,,,,,,1.174.725 
CA1320003,1998,Camión,KIA MOTORS,K-3600,3.5 TON,,,,,,,1.228.123 
CA1320003,1999,Camión,KIA MOTORS,K-3600,3.5 TON,,,,,,,1.304.404 
CA1320004,1991,Camión,KIA MOTORS,JUMBO TITAN,4X2,,,,,,,981.424 
CA1320004,1992,Camión,KIA MOTORS,JUMBO TITAN,4X2,,,,,,,1.022.165 
CA1320004,1993,Camión,KIA MOTORS,JUMBO TITAN,4X2,,,,,,,1.090.816 
CA1320004,1994,Camión,KIA MOTORS,JUMBO TITAN,4X2,,,,,,,1.159.470 
CA1320004,1995,Camión,KIA MOTORS,JUMBO TITAN,4X2,,,,,,,1.228.123 
CA1320004,1996,Camión,KIA MOTORS,JUMBO TITAN,4X2,,,,,,,1.304.404 
CA1320004,1997,Camión,KIA MOTORS,JUMBO TITAN,4X2,,,,,,,1.403.569 
CA1320004,1998,Camión,KIA MOTORS,JUMBO TITAN,4X2,,,,,,,1.502.734 
CA1320005,1997,Camión,KIA MOTORS,FRONTIER,2.7 CARGO VAN,,,,,,,930.060 
CA1320005,1998,Camión,KIA MOTORS,FRONTIER,2.7 CARGO VAN,,,,,,,968.768 
CA1320006,2000,Camión,KIA MOTORS,K-4000 S,SIN VERSION,,,,,,,1.669.303 
CA1320006,2001,Camión,KIA MOTORS,K-4000 S,SIN VERSION,,,,,,,1.739.205 
CA1320006,2002,Camión,KIA MOTORS,K-4000 S,SIN VERSION,,,,,,,1.875.684 
CA1320007,2001,Camión,KIA MOTORS,FRONTIER,3.0 CHASSIS CABINA DH,,,,,,,1.655.004 
CA1320008,2001,Camión,KIA MOTORS,K-3000 S,PICK UP,,,,,,,1.742.882 
CA1320009,2001,Camión,KIA MOTORS,MIGHTY,HD 65 DC,,,,,,,2.563.061 
CA1320010,2002,Camión,KIA MOTORS,PAMAX,5.5T CH/CAB DH,,,,,,,2.530.276 
CA1320010,2003,Camión,KIA MOTORS,PAMAX,5.5T CH/CAB DH,,,,,,,2.653.909 
CA1440001,1958,Camión,LEYLAND,7 A 10 TON,SIN VERSION,,,,,,,175.446 
CA1440001,1959,Camión,LEYLAND,7 A 10 TON,SIN VERSION,,,,,,,175.446 
CA1440001,1960,Camión,LEYLAND,7 A 10 TON,SIN VERSION,,,,,,,205.958 
CA1440001,1962,Camión,LEYLAND,7 A 10 TON,SIN VERSION,,,,,,,389.032 
CA1440001,1966,Camión,LEYLAND,7 A 10 TON,SIN VERSION,,,,,,,425.413 
CA1440001,1972,Camión,LEYLAND,7 A 10 TON,SIN VERSION,,,,,,,475.633 
CA1440001,1973,Camión,LEYLAND,7 A 10 TON,SIN VERSION,,,,,,,495.826 
CA1440001,1974,Camión,LEYLAND,7 A 10 TON,SIN VERSION,,,,,,,533.966 
CA1440001,1975,Camión,LEYLAND,7 A 10 TON,SIN VERSION,,,,,,,579.734 
CA1440002,1971,Camión,LEYLAND,MS-1600,SIN VERSION,,,,,,,481.078 
